ItemId,item_idx
214753515,382
214540035,383
214577711,384
214708239,385
214517880,386
214578007,387
214819725,388
214819815,389
214601462,390
214746386,391
214708404,392
214708406,393
214725500,394
214839660,395
214833714,396
214714817,397
214821290,398
214585395,399
214826700,400
214691366,401
214567410,402
214643657,403
214826608,404
214829312,405
214821298,406
214587384,407
214836341,408
214652422,409
214567404,410
214820192,411
214844297,412
214699301,413
214717005,414
214833802,415
214843382,416
214843385,417
214843387,418
214842420,419
214843477,420
214843955,421
214843950,422
214843494,423
214844310,424
214696802,425
214839995,426
214684160,427
214539039,428
214539084,429
214631008,430
214821037,431
214820383,432
214695345,433
214701302,434
214701287,435
214695386,436
214696352,437
214705100,438
214743341,439
214837820,440
214837764,441
214837762,442
214709685,443
214839257,444
214716341,445
214685152,446
214544945,447
214544936,448
214744779,449
214819385,450
214819378,451
214710090,452
214819798,453
214819811,454
214839870,455
214839866,456
214705787,457
214561991,458
214745317,459
214556270,460
214554384,461
214694139,462
214586722,463
214681091,464
214716930,465
214820385,466
214836958,467
214537826,468
214536577,469
214580790,470
214579749,471
214537856,472
214512152,473
214836960,474
214612760,475
214819410,476
214700752,477
214833800,478
214706102,479
214800272,480
214820402,481
214820400,482
214607143,483
214640394,484
214717888,485
214839311,486
214819740,487
214842446,488
214691602,489
214691600,490
214691597,491
214842442,492
214828987,493
214684845,494
214826912,495
214826998,496
214826934,497
214508942,498
214509013,499
214842290,500
214842287,501
214561475,502
214532147,503
214539532,504
214511375,505
214692791,506
214697990,507
214611283,508
214840541,509
214587508,510
214551581,511
214827000,512
214811739,513
214650626,514
214577518,515
214826816,516
214602774,517
214820182,518
214594637,519
214602821,520
214820255,521
214602268,522
214574777,523
214700992,524
214700990,525
214826617,526
214842577,527
214820195,528
214709634,529
214600625,530
214582950,531
214676387,532
214685784,533
214510854,534
214702811,535
214537455,536
214696434,537
214582942,538
214753659,539
214838368,540
214716937,541
214820218,542
214547600,543
214702740,544
214601441,545
214545967,546
214640477,547
214821373,548
214819502,549
214512656,550
214512658,551
214694332,552
214712237,553
214640237,554
214638480,555
214551570,556
214709312,557
214664895,558
214587296,559
214835760,560
214587785,561
214835585,562
214832730,563
214587800,564
214538030,565
214584939,566
214838456,567
214702702,568
214702704,569
214706460,570
214821028,571
214539262,572
214821030,573
214820240,574
214691267,575
214691332,576
214827062,577
214717528,578
214594605,579
214716947,580
214717010,581
214716975,582
214646308,583
214585100,584
214510738,585
214584920,586
214553936,587
214551285,588
214551287,589
214552498,590
214552625,591
214534852,592
214819721,593
214537037,594
214535705,595
214841640,596
214691390,597
214602315,598
214554785,599
214698592,600
214698590,601
214698455,602
214743495,603
214577450,604
214711657,605
214717890,606
214691347,607
214691452,608
214839812,609
214835422,610
214632367,611
214536367,612
214546719,613
214678365,614
214748285,615
214716945,616
214838977,617
214537775,618
214840412,619
214826212,620
214753693,621
214827015,622
214587028,623
214612721,624
214842450,625
214716971,626
214600933,627
214835259,628
214640017,629
214743515,630
214589278,631
214589257,632
214718276,633
214587005,634
214591374,635
214819571,636
214586595,637
214551911,638
214564687,639
214819781,640
214585644,641
214650609,642
214684498,643
214553540,644
214572538,645
214842412,646
214844030,647
214843993,648
214843492,649
214691537,650
214651670,651
214744265,652
214509084,653
214839795,654
214523700,655
214839791,656
214708018,657
214517450,658
214714927,659
214712750,660
214712752,661
214840526,662
214842352,663
214842347,664
214748291,665
214748304,666
214691396,667
214691321,668
214691426,669
214840822,670
214835120,671
214820345,672
214708370,673
214596502,674
214596326,675
214738445,676
214833782,677
214687742,678
214709807,679
214717757,680
214717730,681
214546475,682
214748342,683
214748347,684
214821015,685
214826625,686
214705757,687
214509795,688
214539330,689
214594590,690
214835647,691
214835645,692
214821386,693
214708044,694
214555142,695
214555140,696
214684843,697
214746339,698
214744775,699
214769006,700
214718197,701
214552560,702
214552502,703
214545980,704
214545962,705
214684841,706
214827007,707
214826891,708
214676580,709
214706124,710
214838364,711
214819526,712
214832653,713
214832655,714
214648254,715
214717410,716
214837490,717
214839815,718
214587742,719
214839902,720
214644317,721
214680371,722
214712126,723
214539845,724
214639211,725
214645835,726
214538002,727
214827052,728
214543545,729
214717498,730
214567005,731
214716924,732
214717614,733
214835940,734
214826621,735
214827002,736
214826932,737
214698420,738
214574672,739
214554765,740
214690845,741
214716110,742
214826876,743
214837442,744
214753507,745
214537850,746
214670070,747
214668298,748
214639903,749
214629459,750
214629165,751
214629292,752
214629135,753
214629122,754
214629120,755
214629328,756
214629324,757
214544904,758
214676570,759
214676516,760
214696423,761
214668275,762
214639702,763
214629260,764
214629264,765
214638977,766
214820458,767
214820415,768
214586469,769
214696897,770
214712130,771
214576946,772
214718220,773
214820274,774
214551624,775
214586561,776
214587545,777
214554510,778
214691428,779
214691293,780
214587898,781
214821819,782
214760897,783
214556210,784
214682135,785
214683298,786
214683300,787
214587167,788
214523606,789
214714929,790
214518555,791
214639297,792
214639299,793
214516794,794
214826612,795
214819412,796
214701684,797
214701495,798
214535102,799
214819528,800
214837391,801
214700968,802
214700966,803
214678215,804
214652882,805
214837020,806
214837003,807
214837014,808
214714597,809
214596105,810
214547595,811
214539148,812
214678509,813
214644339,814
214708372,815
214596647,816
214843464,817
214694334,818
214629060,819
214840899,820
214842459,821
214840901,822
214646709,823
214840944,824
214691550,825
214694402,826
214711903,827
214572688,828
214572729,829
214753588,830
214583190,831
214837558,832
214716088,833
214711078,834
214711082,835
214821313,836
214708367,837
214672845,838
214672946,839
214826906,840
214819535,841
214561500,842
214561502,843
214676364,844
214676332,845
214676362,846
214573001,847
214691349,848
214691471,849
214691242,850
214712107,851
214711541,852
214819419,853
214580814,854
214587740,855
214536864,856
214664694,857
214821388,858
214612901,859
214748295,860
214641967,861
214718372,862
214557043,863
214648387,864
214648389,865
214744530,866
214821292,867
214842440,868
214834991,869
214677697,870
214680369,871
214821011,872
214534798,873
214716080,874
214746382,875
214745315,876
214651430,877
214717247,878
214534907,879
214826747,880
214556563,881
214737337,882
214582415,883
214582408,884
214601197,885
214837404,886
214677883,887
214601810,888
214536907,889
214601812,890
214613893,891
214508852,892
214826780,893
214533026,894
214533022,895
214821390,896
214684372,897
214613915,898
214843667,899
214705792,900
214820454,901
214761890,902
214669781,903
214832552,904
214716748,905
214557410,906
214826925,907
214716710,908
214716707,909
214563133,910
214637025,911
214636355,912
214835447,913
214612695,914
214700610,915
214644960,916
214820413,917
214579730,918
214537867,919
214738447,920
214596645,921
214510802,922
214800264,923
214706150,924
214836806,925
214840449,926
214711087,927
214638973,928
214716986,929
214644650,930
214650617,931
214664820,932
214819427,933
214668249,934
214744528,935
214717742,936
214819562,937
214843541,938
214843526,939
214840425,940
214600567,941
214587913,942
214586842,943
214587911,944
214835000,945
214532955,946
214532945,947
214652460,948
214557497,949
214743339,950
214711661,951
214711682,952
214717412,953
214701309,954
214718158,955
214572463,956
214748257,957
214819640,958
214683712,959
214701605,960
214682921,961
214651567,962
214651571,963
214603138,964
214714755,965
214569707,966
214684730,967
214839999,968
214829310,969
214827030,970
214843665,971
214842461,972
214691430,973
214840318,974
214581427,975
214639149,976
214718117,977
214711952,978
214714732,979
214544327,980
214838833,981
214710294,982
214516033,983
214712270,984
214677440,985
214516031,986
214709597,987
214712017,988
214551917,989
214551913,990
214643045,991
214546102,992
214684115,993
214546121,994
214545836,995
214545825,996
214600535,997
214600532,998
214596388,999
214596386,1000
214577567,1001
214640893,1002
214580377,1003
214838831,1004
214835578,1005
214536392,1006
214539842,1007
214587643,1008
214535589,1009
214601672,1010
214601670,1011
214687867,1012
214586720,1013
214539527,1014
214711205,1015
214828697,1016
214828865,1017
214587163,1018
214701307,1019
214644731,1020
214687899,1021
214554350,1022
214636517,1023
214565512,1024
214642625,1025
214643893,1026
214746365,1027
214819380,1028
214586795,1029
214717241,1030
214644956,1031
214840573,1032
214694330,1033
214717331,1034
214820259,1035
214718216,1036
214711297,1037
214589632,1038
214589634,1039
214589627,1040
214826750,1041
214695073,1042
214695071,1043
214695069,1044
214717406,1045
214523690,1046
214692821,1047
214508244,1048
214526000,1049
214507387,1050
214712323,1051
214552080,1052
214552117,1053
214552125,1054
214820812,1055
214717522,1056
214609325,1057
214582391,1058
214820190,1059
214820186,1060
214711318,1061
214684734,1062
214819406,1063
214711408,1064
214718398,1065
214753505,1066
214748345,1067
214553745,1068
214553743,1069
214591427,1070
214702852,1071
214699884,1072
214533020,1073
214676400,1074
214546991,1075
214551667,1076
214579462,1077
214552492,1078
214551665,1079
214603145,1080
214514640,1081
214579464,1082
214552535,1083
214716990,1084
214533553,1085
214839851,1086
214839808,1087
214844132,1088
214838460,1089
214677399,1090
214677403,1091
214639841,1092
214668285,1093
214544925,1094
214558258,1095
214581793,1096
214581915,1097
214574145,1098
214601201,1099
214538747,1100
214704292,1101
214537417,1102
214672835,1103
214545928,1104
214839695,1105
214585670,1106
214561477,1107
214530502,1108
214695167,1109
214640415,1110
214698465,1111
214642016,1112
214718255,1113
214594652,1114
214537993,1115
214550383,1116
214581815,1117
214686086,1118
214645179,1119
214702787,1120
214573108,1121
214717312,1122
214612730,1123
214658867,1124
214667912,1125
214539193,1126
214826722,1127
214538820,1128
214589606,1129
214697925,1130
214544492,1131
214546031,1132
214819775,1133
214746395,1134
214820233,1135
214820227,1136
214584907,1137
214717095,1138
214601040,1139
214702907,1140
214645618,1141
214684385,1142
214552089,1143
214716941,1144
214748265,1145
214549346,1146
214553578,1147
214708035,1148
214586825,1149
214613638,1150
214748287,1151
214577302,1152
214642560,1153
214843395,1154
214839643,1155
214601424,1156
214586692,1157
214582952,1158
214718167,1159
214644320,1160
214511334,1161
214821343,1162
214800266,1163
214841006,1164
214837483,1165
214711290,1166
214709741,1167
214819738,1168
214716967,1169
214717001,1170
214716973,1171
214716926,1172
214580094,1173
214596107,1174
214596114,1175
214709735,1176
214531372,1177
214531365,1178
214710159,1179
214691188,1180
214688668,1181
214541548,1182
214586912,1183
214710360,1184
214710328,1185
214678457,1186
214678526,1187
214692611,1188
214697310,1189
214587193,1190
214697885,1191
214537050,1192
214697203,1193
214697312,1194
214697325,1195
214697364,1196
214646520,1197
214586923,1198
214709996,1199
214580413,1200
214839909,1201
214636505,1202
214829679,1203
214664767,1204
214601805,1205
214702751,1206
214712342,1207
214829255,1208
214829252,1209
214710075,1210
214508287,1211
214571904,1212
214545879,1213
214717860,1214
214652270,1215
214835900,1216
214838462,1217
214710309,1218
214691557,1219
214840342,1220
214843479,1221
214691351,1222
214843517,1223
214840952,1224
214690768,1225
214843980,1226
214843905,1227
214840828,1228
214843970,1229
214843920,1230
214843378,1231
214691422,1232
214840760,1233
214511402,1234
214601460,1235
214701819,1236
214548418,1237
214695412,1238
214556025,1239
214675890,1240
214564380,1241
214591515,1242
214717222,1243
214717100,1244
214702552,1245
214661962,1246
214547668,1247
214531007,1248
214714586,1249
214707967,1250
214695309,1251
214699888,1252
214827009,1253
214826904,1254
214531862,1255
214553636,1256
214546277,1257
214708151,1258
214588830,1259
214826878,1260
214677701,1261
214704182,1262
214838923,1263
214826953,1264
214539832,1265
214551892,1266
214538278,1267
214552543,1268
214552494,1269
214552490,1270
214552545,1271
214514709,1272
214552562,1273
214552524,1274
214552517,1275
214820184,1276
214584962,1277
214558192,1278
214534704,1279
214586610,1280
214702877,1281
214716965,1282
214538477,1283
214707977,1284
214538467,1285
214826917,1286
214554277,1287
214685820,1288
214536697,1289
214842281,1290
214842268,1291
214842380,1292
214574147,1293
214580302,1294
214680422,1295
214706171,1296
214717880,1297
214556345,1298
214800268,1299
214690747,1300
214576890,1301
214819382,1302
214512431,1303
214609370,1304
214836448,1305
214698581,1306
214698577,1307
214839371,1308
214536962,1309
214509830,1310
214682717,1311
214536320,1312
214712402,1313
214509082,1314
214840382,1315
214676010,1316
214651556,1317
214651552,1318
214651610,1319
214677285,1320
214652407,1321
214651582,1322
214639592,1323
214638566,1324
214591680,1325
214668534,1326
214638958,1327
214652960,1328
214544840,1329
214545005,1330
214545032,1331
214717070,1332
214838308,1333
214711805,1334
214551630,1335
214821302,1336
214832550,1337
214540635,1338
214683960,1339
214546059,1340
214646608,1341
214576950,1342
214612723,1343
214829130,1344
214547608,1345
214829068,1346
214539405,1347
214712544,1348
214712537,1349
214829291,1350
214551890,1351
214557755,1352
214630016,1353
214573241,1354
214716461,1355
214717507,1356
214826829,1357
214550366,1358
214791682,1359
214711322,1360
214669899,1361
214669790,1362
214595994,1363
214712681,1364
214712844,1365
214709666,1366
214581551,1367
214712137,1368
214696997,1369
214602802,1370
214554431,1371
214668270,1372
214707883,1373
214702749,1374
214702839,1375
214639305,1376
214840415,1377
214774682,1378
214539206,1379
214589711,1380
214575311,1381
214638624,1382
214820317,1383
214552610,1384
214552580,1385
214716958,1386
214716960,1387
214530369,1388
214642982,1389
214578645,1390
214836142,1391
214682289,1392
214560170,1393
214639303,1394
214840417,1395
214609442,1396
214712488,1397
214842298,1398
214842300,1399
214587864,1400
214550863,1401
214536317,1402
214680716,1403
214667921,1404
214716667,1405
214725508,1406
214696556,1407
214580372,1408
214725532,1409
214674487,1410
214540963,1411
214546110,1412
214840775,1413
214559672,1414
214705119,1415
214705659,1416
214560077,1417
214644716,1418
214717738,1419
214531517,1420
214819777,1421
214837890,1422
214587935,1423
214644915,1424
214835255,1425
214712062,1426
214695540,1427
214639335,1428
214639342,1429
214639333,1430
214639348,1431
214639346,1432
214715111,1433
214651065,1434
214703906,1435
214687982,1436
214548885,1437
214820199,1438
214676019,1439
214602240,1440
214700623,1441
214509000,1442
214826889,1443
214696631,1444
214587613,1445
214691117,1446
214587446,1447
214537496,1448
214677493,1449
214677457,1450
214556822,1451
214508563,1452
214838045,1453
214725551,1454
214555005,1455
214668122,1456
214535006,1457
214535038,1458
214594644,1459
214613902,1460
214613685,1461
214613900,1462
214613895,1463
214613904,1464
214838996,1465
214839000,1466
214838992,1467
214596206,1468
214835308,1469
214694156,1470
214676962,1471
214819374,1472
214716902,1473
214651423,1474
214695285,1475
214582948,1476
214555262,1477
214839834,1478
214540597,1479
214602583,1480
214833789,1481
214572230,1482
214600502,1483
214820439,1484
214836748,1485
214836782,1486
214717325,1487
214714903,1488
214718304,1489
214714603,1490
214836388,1491
214695326,1492
214538201,1493
214668596,1494
214554131,1495
214551930,1496
214583852,1497
214557270,1498
214840558,1499
214819599,1500
214544820,1501
214544846,1502
214557581,1503
214587390,1504
214537972,1505
214652462,1506
214534736,1507
214712113,1508
214696980,1509
214836332,1510
214836431,1511
214836427,1512
214509752,1513
214554982,1514
214829017,1515
214658156,1516
214539362,1517
214543592,1518
214828948,1519
214829055,1520
214829015,1521
214829023,1522
214829010,1523
214828957,1524
214828955,1525
214828946,1526
214828944,1527
214828935,1528
214828922,1529
214828914,1530
214828910,1531
214828899,1532
214828897,1533
214543513,1534
214828895,1535
214562021,1536
214642031,1537
214843916,1538
214842433,1539
214842410,1540
214843903,1541
214840877,1542
214691415,1543
214691338,1544
214691336,1545
214820246,1546
214555537,1547
214718272,1548
214718270,1549
214600132,1550
214600134,1551
214557530,1552
214536868,1553
214539825,1554
214702828,1555
214702826,1556
214702824,1557
214718409,1558
214537899,1559
214602579,1560
214601668,1561
214613645,1562
214819408,1563
214711277,1564
214537925,1565
214512425,1566
214613649,1567
214537978,1568
214510074,1569
214718377,1570
214538469,1571
214710902,1572
214677386,1573
214696982,1574
214639288,1575
214594751,1576
214639226,1577
214639295,1578
214697657,1579
214685840,1580
214639228,1581
214595057,1582
214595068,1583
214595075,1584
214595077,1585
214600828,1586
214600832,1587
214600847,1588
214663858,1589
214594747,1590
214534241,1591
214709690,1592
214602384,1593
214674401,1594
214586432,1595
214602740,1596
214602806,1597
214516012,1598
214558331,1599
214545808,1600
214686097,1601
214685882,1602
214686532,1603
214553730,1604
214715900,1605
214715902,1606
214663648,1607
214687839,1608
214819723,1609
214835143,1610
214748302,1611
214832670,1612
214659013,1613
214564693,1614
214586876,1615
214839864,1616
214640424,1617
214718210,1618
214711280,1619
214718199,1620
214652885,1621
214677877,1622
214553561,1623
214717824,1624
214819464,1625
214663942,1626
214838370,1627
214556488,1628
214545917,1629
214545845,1630
214645211,1631
214668287,1632
214638590,1633
214629125,1634
214836555,1635
214650508,1636
214836542,1637
214577612,1638
214533050,1639
214639192,1640
214510712,1641
214821296,1642
214685792,1643
214685422,1644
214685754,1645
214612940,1646
214552385,1647
214552382,1648
214844312,1649
214844023,1650
214696987,1651
214819509,1652
214600492,1653
214585695,1654
214662737,1655
214843646,1656
214559317,1657
214715094,1658
214691456,1659
214840869,1660
214691645,1661
214691632,1662
214691630,1663
214821026,1664
214836069,1665
214536941,1666
214587763,1667
214587765,1668
214547042,1669
214532567,1670
214753513,1671
214557416,1672
214702796,1673
214672976,1674
214840447,1675
214840445,1676
214508557,1677
214840935,1678
214842437,1679
214691563,1680
214840940,1681
214840942,1682
214844100,1683
214709587,1684
214556861,1685
214548103,1686
214583846,1687
214678807,1688
214745323,1689
214820396,1690
214840897,1691
214840880,1692
214836429,1693
214636507,1694
214668647,1695
214696627,1696
214709585,1697
214585138,1698
214563238,1699
214589737,1700
214589732,1701
214677735,1702
214840550,1703
214530791,1704
214840464,1705
214553604,1706
214702886,1707
214571934,1708
214645376,1709
214717768,1710
214700615,1711
214629857,1712
214700612,1713
214638703,1714
214826820,1715
214601557,1716
214601561,1717
214601257,1718
214601664,1719
214601246,1720
214601244,1721
214601550,1722
214601555,1723
214601570,1724
214596446,1725
214507331,1726
214835450,1727
214644352,1728
214708657,1729
214680515,1730
214678524,1731
214835141,1732
214701682,1733
214708095,1734
214838372,1735
214645087,1736
214606395,1737
214530729,1738
214836506,1739
214676535,1740
214826773,1741
214839740,1742
214587292,1743
214718400,1744
214718405,1745
214706278,1746
214712675,1747
214676492,1748
214553855,1749
214840410,1750
214835717,1751
214651427,1752
214842575,1753
214559473,1754
214531337,1755
214575279,1756
214683997,1757
214686050,1758
214540935,1759
214530705,1760
214701787,1761
214835287,1762
214530542,1763
214560069,1764
214602322,1765
214652411,1766
214568109,1767
214568102,1768
214819496,1769
214835282,1770
214717322,1771
214537515,1772
214582552,1773
214582547,1774
214710900,1775
214832645,1776
214820837,1777
214835405,1778
214642059,1779
214642055,1780
214716579,1781
214545862,1782
214545853,1783
214545864,1784
214546057,1785
214826844,1786
214644313,1787
214835445,1788
214554508,1789
214640520,1790
214556334,1791
214680725,1792
214680722,1793
214714779,1794
214543723,1795
214543721,1796
214574670,1797
214586630,1798
214583947,1799
214820235,1800
214712053,1801
214827026,1802
214714757,1803
214643747,1804
214555798,1805
214819577,1806
214638474,1807
214837498,1808
214557793,1809
214835600,1810
214540070,1811
214640407,1812
214815791,1813
214526190,1814
214509984,1815
214580867,1816
214838375,1817
214579299,1818
214555890,1819
214836975,1820
214546042,1821
214684314,1822
214539435,1823
214684316,1824
214640902,1825
214546035,1826
214832237,1827
214578249,1828
214717612,1829
214670158,1830
214669702,1831
214678839,1832
214584797,1833
214748312,1834
214585547,1835
214706417,1836
214705717,1837
214836262,1838
214836253,1839
214838807,1840
214836268,1841
214713847,1842
214564652,1843
214713823,1844
214555290,1845
214537532,1846
214534543,1847
214589730,1848
214716988,1849
214650506,1850
214705018,1851
214712297,1852
214686054,1853
214580870,1854
214820220,1855
214567102,1856
214594708,1857
214657766,1858
214645123,1859
214645138,1860
214658797,1861
214658795,1862
214658792,1863
214832627,1864
214645121,1865
214657402,1866
214645134,1867
214645125,1868
214832297,1869
214658327,1870
214645127,1871
214657815,1872
214543573,1873
214552110,1874
214552115,1875
214587605,1876
214587735,1877
214587746,1878
214587750,1879
214587752,1880
214587733,1881
214587842,1882
214596180,1883
214587362,1884
214835507,1885
214743350,1886
214677688,1887
214636775,1888
214684007,1889
214606751,1890
214587609,1891
214567072,1892
214602778,1893
214573168,1894
214716907,1895
214640484,1896
214838983,1897
214587457,1898
214819387,1899
214639372,1900
214509071,1901
214508855,1902
214748259,1903
214837277,1904
214837290,1905
214578650,1906
214645097,1907
214645042,1908
214534597,1909
214677722,1910
214609346,1911
214564650,1912
214575347,1913
214554234,1914
214583610,1915
214553587,1916
214591470,1917
214575491,1918
214707853,1919
214707877,1920
214691681,1921
214543106,1922
214550390,1923
214515825,1924
214657157,1925
214657149,1926
214827011,1927
214584984,1928
214705745,1929
214708037,1930
214536193,1931
214585586,1932
214538574,1933
214748338,1934
214531610,1935
214839763,1936
214639622,1937
214639620,1938
214819734,1939
214708303,1940
214678432,1941
214559722,1942
214557465,1943
214636307,1944
214692823,1945
214668804,1946
214577495,1947
214668806,1948
214662819,1949
214832467,1950
214832465,1951
214696772,1952
214678010,1953
214835713,1954
214552682,1955
214827013,1956
214551748,1957
214826739,1958
214826741,1959
214701812,1960
214826745,1961
214645181,1962
214645295,1963
214712115,1964
214791635,1965
214705057,1966
214835777,1967
214835732,1968
214700987,1969
214820308,1970
214587860,1971
214636372,1972
214716765,1973
214532040,1974
214696978,1975
214576432,1976
214646822,1977
214601051,1978
214701212,1979
214744708,1980
214836204,1981
214836232,1982
214682912,1983
214682820,1984
214837037,1985
214532782,1986
214631735,1987
214553533,1988
214557452,1989
214515870,1990
214683872,1991
214581849,1992
214686043,1993
214530665,1994
214717565,1995
214820394,1996
214718411,1997
214512429,1998
214676550,1999
214676368,2000
214534427,2001
214696374,2002
214652949,2003
214696382,2004
214839780,2005
214636753,2006
214636745,2007
214716980,2008
214826728,2009
214844139,2010
214844111,2011
214844105,2012
214819612,2013
214537766,2014
214583855,2015
214658842,2016
214705258,2017
214551407,2018
214561687,2019
214658882,2020
214707898,2021
214707900,2022
214582554,2023
214761508,2024
214509174,2025
214594616,2026
214702732,2027
214832447,2028
214701825,2029
214744535,2030
214819796,2031
214640094,2032
214695067,2033
214538430,2034
214695350,2035
214668527,2036
214668568,2037
214668570,2038
214707849,2039
214707812,2040
214842270,2041
214842403,2042
214769117,2043
214770007,2044
214688006,2045
214511075,2046
214531907,2047
214819357,2048
214535653,2049
214651785,2050
214651455,2051
214573582,2052
214688630,2053
214691150,2054
214551632,2055
214612710,2056
214554380,2057
214587305,2058
214537457,2059
214725542,2060
214571672,2061
214663256,2062
214639190,2063
214587611,2064
214677560,2065
214696492,2066
214696629,2067
214553702,2068
214536958,2069
214587525,2070
214601053,2071
214577490,2072
214552205,2073
214571413,2074
214508304,2075
214643814,2076
214545240,2077
214677748,2078
214819586,2079
214717550,2080
214843061,2081
214838750,2082
214836407,2083
214710045,2084
214819389,2085
214687798,2086
214567376,2087
214535610,2088
214835460,2089
214553555,2090
214537541,2091
214840856,2092
214843961,2093
214840845,2094
214543457,2095
214664765,2096
214539697,2097
214829735,2098
214785924,2099
214842362,2100
214842305,2101
214586576,2102
214535094,2103
214811741,2104
214710898,2105
214829687,2106
214629380,2107
214639929,2108
214717063,2109
214578335,2110
214663095,2111
214840537,2112
214585288,2113
214716600,2114
214573588,2115
214705747,2116
214839690,2117
214844102,2118
214844135,2119
214835582,2120
214640398,2121
214702899,2122
214675987,2123
214838617,2124
214550531,2125
214685996,2126
214819747,2127
214820411,2128
214712349,2129
214702706,2130
214686519,2131
214644962,2132
214672942,2133
214540063,2134
214575296,2135
214702933,2136
214531895,2137
214774667,2138
214555663,2139
